"","Date","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"100",2007-05-25,4,4.06357097625732,3.98214292526245,4.05785703659058,632959600,3.40126252174377
"101",2007-05-29,4.08750009536743,4.10214281082153,4.02464294433594,4.08392906188965,645694000,3.4231162071228
"102",2007-05-30,4.08214282989502,4.24571418762207,4.05464315414429,4.24178600311279,1478444800,3.55543112754822
"103",2007-05-31,4.28821420669556,4.36321401596069,4.26928615570068,4.32821416854858,1297066400,3.62787485122681
"104",2007-06-01,4.32499980926514,4.32821416854858,4.22464323043823,4.22857093811035,885262000,3.54435467720032
"105",2007-06-04,4.23678588867188,4.34749984741211,4.2107138633728,4.33321380615234,886673200,3.63206553459167
"106",2007-06-05,4.3360710144043,4.38178586959839,4.30357122421265,4.38107109069824,920785600,3.67217898368835
"107",2007-06-06,4.36785697937012,4.43035697937012,4.35535717010498,4.41571378707886,1112241200,3.70121622085571
"108",2007-06-07,4.46392917633057,4.55749988555908,4.39964294433594,4.43107080459595,1915079600,3.71408843994141
"109",2007-06-08,4.49357080459595,4.49392890930176,4.36749982833862,4.4460711479187,1241682400,3.72666120529175
"110",2007-06-11,4.5,4.50535678863525,4.26928615570068,4.29250001907349,1874258400,3.59793925285339
"111",2007-06-12,4.26249980926514,4.34678602218628,4.22535705566406,4.29928588867188,1426566400,3.60362601280212
"112",2007-06-13,4.32678604125977,4.32821416854858,4.12142896652222,4.19642877578735,1721353200,3.51741242408752
"113",2007-06-14,4.18571376800537,4.26607084274292,4.15785694122314,4.24107122421265,973266000,3.55483150482178
"114",2007-06-15,4.30785703659058,4.30964279174805,4.28071403503418,4.30357122421265,811218800,3.60721850395203
"115",2007-06-18,4.40285682678223,4.47071409225464,4.37642908096313,4.46750020980835,910604800,3.74462127685547
"116",2007-06-19,4.45321416854858,4.4646430015564,4.38964319229126,4.41642904281616,943026000,3.70181512832642
"117",2007-06-20,4.42392921447754,4.45214319229126,4.3392858505249,4.34107112884521,897512000,3.63865232467651
"118",2007-06-21,4.34642887115479,4.43892908096313,4.31142902374268,4.42500019073486,867045200,3.70899891853333
"119",2007-06-22,4.42321395874023,4.44464302062988,4.37071418762207,4.39285707473755,631876000,3.68205761909485
"120",2007-06-25,4.43535709381104,4.46750020980835,4.32357120513916,4.36928606033325,965403600,3.66229939460754
"121",2007-06-26,4.42785692214966,4.42857122421265,4.23999977111816,4.2732138633728,1345005200,3.58177399635315
"122",2007-06-27,4.30749988555908,4.35857105255127,4.25928592681885,4.35321378707886,974696800,3.64882874488831
"123",2007-06-28,4.36999988555908,4.37464284896851,4.2857141494751,4.30571413040161,838143600,3.60901522636414
"124",2007-06-29,4.35607099533081,4.42857122421265,4.3246431350708,4.35857105255127,1137841600,3.65331816673279
"125",2007-07-02,4.32321405410767,4.36035680770874,4.26071405410767,4.33071422576904,994862400,3.62997102737427
"126",2007-07-03,4.35714292526245,4.55000019073486,4.3392858505249,4.54178619384766,1162481600,3.806889295578
"127",2007-07-05,4.59999990463257,4.74892902374268,4.59607076644897,4.74107122421265,1453051600,3.97392821311951
"128",2007-07-06,4.75464296340942,4.7621431350708,4.65714311599731,4.72499990463257,874694800,3.96045708656311
"129",2007-07-09,4.72785711288452,4.74642896652222,4.61357116699219,4.65464305877686,995820000,3.9014835357666
"130",2007-07-10,4.60285711288452,4.80357122421265,4.60035705566406,4.7267861366272,1255007600,3.96195316314697
"131",2007-07-11,4.71678590774536,4.77500009536743,4.68964290618896,4.72821378707886,821772000,3.96315050125122
"132",2007-07-12,4.78035688400269,4.79428577423096,4.72821378707886,4.78821420669556,704608800,4.01344347000122
"133",2007-07-13,4.82250022888184,4.92321395874023,4.80428600311279,4.91892910003662,907606000,4.12300729751587
"134",2007-07-16,4.94250011444092,4.99928617477417,4.9107141494751,4.93214321136475,936112800,4.13408231735229
"135",2007-07-17,4.93928623199463,4.98571395874023,4.9107141494751,4.9610710144043,709959600,4.1583309173584
"136",2007-07-18,4.93535709381104,4.94428586959839,4.85857105255127,4.93285703659058,756856800,4.13467884063721
"137",2007-07-19,5.01071405410767,5.02892923355103,4.98750019073486,5,732891600,4.1909613609314
"138",2007-07-20,5.05892896652222,5.14928579330444,5,5.13392877578735,1167773600,4.3032169342041
"139",2007-07-23,5.11821413040161,5.18642902374268,5.03321409225464,5.13214302062988,1036490000,4.3017201423645
"140",2007-07-24,4.96000003814697,5.0357141494751,4.79107093811035,4.81750011444092,1795292800,4.03798770904541
"141",2007-07-25,4.90535688400269,4.94142913818359,4.82142877578735,4.9021430015564,1496182800,4.10893774032593
"142",2007-07-26,5.2110710144043,5.30357122421265,4.89142894744873,5.2142858505249,2186629200,4.37057304382324
"143",2007-07-27,5.22107076644897,5.31857109069824,5.13500022888184,5.13749980926514,1161098400,4.3062105178833
"144",2007-07-30,5.15464305877686,5.19464302062988,4.98464298248291,5.05107116699219,1106988400,4.23376655578613
"145",2007-07-31,5.10607099533081,5.12428617477417,4.69714307785034,4.70571422576904,1762392800,3.94428944587708
"146",2007-08-01,4.77285718917847,4.83500003814697,4.56321382522583,4.82142877578735,1750156800,4.04128313064575
"147",2007-08-02,4.88035678863525,4.89142894744873,4.79107093811035,4.87464284896851,852644800,4.08588647842407
"148",2007-08-03,4.83071422576904,4.85535717010498,4.69642877578735,4.70892906188965,679187600,3.94698524475098
"149",2007-08-06,4.74642896652222,4.83107089996338,4.58214282989502,4.83035707473755,925170400,4.04876565933228
"150",2007-08-07,4.81928586959839,4.90142917633057,4.73678588867188,4.82250022888184,949936400,4.04218053817749
"151",2007-08-08,4.88428592681885,4.88785696029663,4.7142858505249,4.78607082366943,808096800,4.01164579391479
"152",2007-08-09,4.68249988555908,4.75,4.46750020980835,4.51392889022827,1125395600,3.78353905677795
"153",2007-08-10,4.39714288711548,4.5625,4.29642915725708,4.4642858505249,1410749200,3.74192714691162
"154",2007-08-13,4.58285713195801,4.61964321136475,4.51785707473755,4.56392908096313,752911600,3.82544779777527
"155",2007-08-14,4.58178615570068,4.58214282989502,4.41821384429932,4.42964315414429,739006800,3.712890625
"156",2007-08-15,4.3835711479187,4.45928621292114,4.2732138633728,4.28214311599731,992852000,3.58925819396973
"157",2007-08-16,4.1789288520813,4.23214292526245,3.98642897605896,4.18035697937012,1866690000,3.50394153594971
"158",2007-08-17,4.35750007629395,4.4107141494751,4.27928590774536,4.35928583145142,1195062400,3.65391874313354
"159",2007-08-20,4.42714309692383,4.44642877578735,4.30357122421265,4.36499977111816,803317200,3.65870714187622
"160",2007-08-21,4.36464309692383,4.60571384429932,4.32142877578735,4.55607080459595,1303047200,3.81886172294617
"161",2007-08-22,4.68642902374268,4.74107122421265,4.65464305877686,4.73250007629395,1061765600,3.96674394607544
"162",2007-08-23,4.75321388244629,4.7621431350708,4.63428592681885,4.68107080459595,866838000,3.92363667488098
"163",2007-08-24,4.66178607940674,4.83464288711548,4.63607120513916,4.83214282989502,911834000,4.05026292800903
"164",2007-08-27,4.76392889022827,4.80928611755371,4.71785688400269,4.7232141494751,707439600,3.95896077156067
"165",2007-08-28,4.67821407318115,4.72892904281616,4.52250003814697,4.52928590774536,1179365600,3.79641079902649
"166",2007-08-29,4.63857078552246,4.79214286804199,4.62642908096313,4.78857088088989,1166860800,4.01374244689941
"167",2007-08-30,4.73821401596069,4.9375,4.72499990463257,4.86607122421265,1435582400,4.07870149612427
"168",2007-08-31,4.98178577423096,4.98750019073486,4.90749979019165,4.94571399688721,876887200,4.14545774459839
"169",2007-09-04,4.99785709381104,5.20464277267456,4.99428606033325,5.1485710144043,1316842800,4.31548976898193
"170",2007-09-05,5.17749977111816,5.20857095718384,4.86071395874023,4.88428592681885,2328222400,4.09397077560425
"171",2007-09-06,4.84142923355103,4.91321420669556,4.73964309692383,4.82178592681885,1901261600,4.04158067703247
"172",2007-09-07,4.7146430015564,4.72499990463257,4.64285707473755,4.70607089996338,1430576000,3.94458937644958
"173",2007-09-10,4.89249992370605,4.92999982833862,4.78392887115479,4.88250017166138,1487838800,4.09247255325317
"174",2007-09-11,4.92500019073486,4.93928623199463,4.7767858505249,4.83892917633057,971885600,4.05595207214355
"175",2007-09-12,4.85678577423096,4.97857093811035,4.8482141494751,4.88749980926514,1022770000,4.09666299819946
"176",2007-09-13,4.95821380615234,4.9642858505249,4.88035678863525,4.90000009536743,656163200,4.10714197158813
"177",2007-09-14,4.87750005722046,4.96357107162476,4.86428594589233,4.95749998092651,607320000,4.15533685684204
"178",2007-09-17,4.96392917633057,5.02107095718384,4.9142861366272,4.94321393966675,793371600,4.1433629989624
"179",2007-09-18,4.96642923355103,5.1017861366272,4.9225001335144,5.03285694122314,1064089600,4.21850204467773
"180",2007-09-19,5.10785722732544,5.1128568649292,4.97857093811035,5.02750015258789,1026880400,4.21400880813599
"181",2007-09-20,5.00535678863525,5.06392908096313,4.97571420669556,5.01107120513916,691840800,4.20024013519287
"182",2007-09-21,5.04071378707886,5.16607093811035,5.01107120513916,5.1482138633728,1138880400,4.31519174575806
"183",2007-09-24,5.24035692214966,5.3517861366272,5.23750019073486,5.29571390151978,1052161600,4.4388256072998
"184",2007-09-25,5.24428606033325,5.47214317321777,5.24357080459595,5.47071409225464,1192550800,4.58550977706909
"185",2007-09-26,5.51678609848022,5.5357141494751,5.4017858505249,5.45607089996338,975268000,4.57323312759399
"186",2007-09-27,5.49178600311279,5.51857089996338,5.44000005722046,5.51785707473755,658198800,4.62502431869507
"187",2007-09-28,5.48000001907349,5.52142906188965,5.45535707473755,5.48107099533081,615101200,4.59418916702271
"188",2007-10-01,5.52250003814697,5.62178611755371,5.46178579330444,5.58357095718384,837068400,4.68010330200195
"189",2007-10-02,5.59107112884521,5.6639289855957,5.56750011444092,5.65892887115479,792069600,4.74326848983765
"190",2007-10-03,5.63500022888184,5.68499994277954,5.60750007629395,5.6399998664856,692518400,4.72740316390991
"191",2007-10-04,5.64285707473755,5.64571380615234,5.48214292526245,5.57999992370605,656958400,4.67711114883423
"192",2007-10-05,5.65607118606567,5.77071380615234,5.63214302062988,5.76607084274292,943471200,4.83307456970215
"193",2007-10-08,5.83892917633057,5.99678611755371,5.82035684585571,5.99678611755371,835928800,5.02645683288574
"194",2007-10-09,6.07857084274292,6.11107110977173,5.95285701751709,5.99499988555908,1104286400,5.02496099472046
"195",2007-10-10,5.98392915725708,5.99571418762207,5.9142861366272,5.95678615570068,667590000,4.99292945861816
"196",2007-10-11,6.05321407318115,6.13857078552246,5.47178602218628,5.79392910003662,1643992000,4.85642337799072
"197",2007-10-12,5.82178592681885,5.97428607940674,5.77857112884521,5.9732141494751,988176000,5.00669717788696
"198",2007-10-15,5.99928617477417,6.05607080459595,5.8392858505249,5.96357107162476,1077930000,4.99861621856689
"199",2007-10-16,5.91214323043823,6.07785701751709,5.8982138633728,6.05642890930176,1067830400,5.07644891738892
"200",2007-10-17,6.16750001907349,6.17999982833862,6.04214286804199,6.16964292526245,1127613200,5.17134523391724
"201",2007-10-18,6.125,6.22107076644897,6.10892915725708,6.19642877578735,823676000,5.19379711151123
"202",2007-10-19,6.2228569984436,6.23678588867188,6.07142877578735,6.08642911911011,1291780000,5.10159730911255
"203",2007-10-22,6.08392906188965,6.24642896652222,6.07000017166138,6.22714281082153,1649499600,5.21954107284546
"204",2007-10-23,6.73428583145142,6.73571395874023,6.5271430015564,6.6485710144043,1795164000,5.5727801322937
"205",2007-10-24,6.63607120513916,6.68607091903687,6.40142917633057,6.64035701751709,1288481600,5.56589508056641
"206",2007-10-25,6.60249996185303,6.63928604125977,6.4878568649292,6.52785682678223,973602000,5.47159671783447
"207",2007-10-26,6.61749982833862,6.62035703659058,6.53142881393433,6.59642887115479,706876800,5.52907371520996
"208",2007-10-29,6.62321376800537,6.6639289855957,6.59642887115479,6.61035680770874,540554000,5.54074716567993
"209",2007-10-30,6.64928579330444,6.76321411132812,6.59749984741211,6.67857122421265,939414000,5.59792375564575
"210",2007-10-31,6.70107078552246,6.78999996185303,6.60535717010498,6.78392887115479,833310800,5.68623399734497
"211",2007-11-01,6.73571395874023,6.7892861366272,6.42857122421265,6.69428586959839,805036400,5.61109733581543
"212",2007-11-02,6.75750017166138,6.76571416854858,6.55321407318115,6.70964288711548,1002114400,5.62396764755249
"213",2007-11-05,6.61749982833862,6.74857091903687,6.57999992370605,6.64928579330444,804176800,5.57337951660156
"214",2007-11-06,6.68035697937012,6.85714292526245,6.61678600311279,6.84964323043823,954727200,5.74131631851196
"215",2007-11-07,6.80749988555908,6.88142919540405,6.64750003814697,6.65357112884521,994327600,5.57696914672852
"216",2007-11-08,6.66678619384766,6.67500019073486,5.99178600311279,6.26678609848022,1890378000,5.25277090072632
"217",2007-11-09,6.11250019073486,6.25428581237793,5.90035676956177,5.90607118606567,1526380800,4.9504222869873
"218",2007-11-12,5.90285682678223,5.98928594589233,5.37964296340942,5.4914288520813,1769065200,4.60287284851074
"219",2007-11-13,5.74464321136475,6.10642910003662,5.4914288520813,6.07000017166138,1739446800,5.08782529830933
"220",2007-11-14,6.32714319229126,6.34178590774536,5.8478569984436,5.93249988555908,1449168000,4.97257471084595
"221",2007-11-15,5.94250011444092,6.05678606033325,5.72499990463257,5.86785697937012,1487410400,4.91839218139648
"222",2007-11-16,5.90357112884521,5.96500015258789,5.69035720825195,5.94250011444092,1383494000,4.98095560073853
"223",2007-11-19,5.93214321136475,6.00714302062988,5.7892861366272,5.85535717010498,1154428800,4.90791320800781
"224",2007-11-20,5.91678619384766,6.13535690307617,5.84035682678223,6.03035688400269,1543642800,5.05459690093994
"225",2007-11-21,5.92285680770874,6.15535688400269,5.88107109069824,6.01642894744873,1217809600,5.04292297363281
"226",2007-11-23,6.14285707473755,6.14464282989502,6.0625,6.12642908096313,465757600,5.13512372970581
"227",2007-11-26,6.1996431350708,6.33107089996338,6.15535688400269,6.16214323043823,1305754800,5.1650595664978
"228",2007-11-27,6.25785684585571,6.27821397781372,6.07178592681885,6.24321413040161,1317030400,5.23301267623901
"229",2007-11-28,6.31500005722046,6.44999980926514,6.26249980926514,6.43642902374268,1150912000,5.39496326446533
"230",2007-11-29,6.40821409225464,6.61321401596069,6.3982138633728,6.58178615570068,1050926800,5.51680040359497
"231",2007-11-30,6.69071388244629,6.70357084274292,6.41785717010498,6.50785684585571,1187802000,5.45483255386353
"232",2007-12-03,6.49499988555908,6.57642889022827,6.34642887115479,6.38785696029663,961469600,5.35425090789795
"233",2007-12-04,6.32678604125977,6.4607138633728,6.3210711479187,6.42178583145142,773799600,5.38268947601318
"234",2007-12-05,6.53178596496582,6.64285707473755,6.51464319229126,6.625,892402000,5.55302143096924
"235",2007-12-06,6.64964294433594,6.7892861366272,6.64714288711548,6.78392887115479,899810800,5.68623399734497
"236",2007-12-07,6.80499982833862,6.96392917633057,6.71571397781372,6.93928623199463,1066066400,5.81645393371582
"237",2007-12-10,6.9139289855957,6.9878568649292,6.88178586959839,6.93607091903687,722377600,5.81376028060913
"238",2007-12-11,6.95535707473755,7.02964305877686,6.69250011444092,6.73357105255127,1110925200,5.6440258026123
"239",2007-12-12,6.90857076644897,6.94571399688721,6.63428592681885,6.81642913818359,1225660800,5.71347665786743
"240",2007-12-13,6.79250001907349,6.86142921447754,6.70785713195801,6.85107088088989,864617600,5.74251270294189
"241",2007-12-14,6.79892921447754,6.90000009536743,6.76928615570068,6.79964303970337,674312800,5.69940376281738
"242",2007-12-17,6.81142902374268,6.88035678863525,6.53499984741211,6.5857138633728,1024693600,5.52009201049805
"243",2007-12-18,6.66142892837524,6.69035720825195,6.37857103347778,6.53499984741211,1222603200,5.47758293151855
"244",2007-12-19,6.53499984741211,6.59428596496582,6.4607138633728,6.53999996185303,827478400,5.48177528381348
"245",2007-12-20,6.62249994277954,6.70821380615234,6.5475001335144,6.68607091903687,774057200,5.60421133041382
"246",2007-12-21,6.78999996185303,6.9253568649292,6.78178596496582,6.9253568649292,993960800,5.80477905273438
"247",2007-12-24,6.96535682678223,7.11892890930176,6.95678615570068,7.09999990463257,480202800,5.95116233825684
"248",2007-12-26,7.10750007629395,7.17714309692383,7.02928590774536,7.10535717010498,703732400,5.95565176010132
"249",2007-12-27,7.10535717010498,7.24857091903687,7.06428623199463,7.09178590774536,795527600,5.94427871704102
"250",2007-12-28,7.1639289855957,7.19857120513916,7.03142881393433,7.13678598403931,699647200,5.98199510574341
"251",2007-12-31,7.125,7.1607141494751,7.0625,7.07428598403931,539333200,5.92961072921753
"252",2008-01-02,7.11678600311279,7.1521430015564,6.87678623199463,6.95857095718384,1079178800,5.83261871337891
"253",2008-01-03,6.97892904281616,7.04964303970337,6.88178586959839,6.96178579330444,842066400,5.8353123664856
"254",2008-01-04,6.83750009536743,6.89285707473755,6.38892889022827,6.43035697937012,1455832000,5.38987302780151
"255",2008-01-07,6.4732141494751,6.55714321136475,6.07964277267456,6.34428596496582,2072193200,5.31773090362549
"256",2008-01-08,6.43357086181641,6.51642894744873,6.09999990463257,6.11607122421265,1523816000,5.12644147872925
